Indnum,Household heating < 70F,Household heating => 70F,Small kitchen appliance in the home,TV/computer use,Use of air conditioner,Use of heat pump,air travel - large plane,air travel - small  plane (<50 seats),bags of compost deposited (negative CF),bags of garbage disposed,bags of recycling deposited (negative CF),bath,car trips - 2+ people with multiple end points,car trips - driver and self,car trips- self only,hazardous or electric items disposed,large items disposed,shower - long (> 3 min),shower - short,trips using public ground transportation,use of  oven,use of clothes dryer,use of clothes washer,use of cooking range,use of dishwasher,use of self-clean feature of electric oven,wash-up
763,85.0,63.0,,29.0,57.0,48.0,47.0,,,46.0,,14.0,,31.0,47.0,,15.0,85.0,85.0,55.0,34.0,17.0,43.0,,21.0,12.0,44.0
764,86.0,79.0,,29.0,38.0,46.0,44.0,,,49.0,,12.0,,39.0,56.0,,17.0,79.0,91.0,59.0,39.0,13.0,47.0,,24.0,12.0,25.0
765,76.0,79.0,,31.0,58.0,54.0,49.0,,15.0,44.0,,15.0,,20.0,47.0,,18.0,85.0,94.0,57.0,33.0,21.0,28.0,,23.0,17.0,31.0
766,88.0,71.0,,21.0,39.0,53.0,50.0,,,50.0,,12.0,,34.0,44.0,,15.0,81.0,85.0,53.0,39.0,21.0,31.0,,22.0,16.0,24.0
767,60.0,85.0,,30.0,50.0,45.0,49.0,,,44.0,,16.0,,22.0,42.0,,13.0,80.0,90.0,53.0,35.0,12.0,31.0,,20.0,11.0,38.0
768,62.0,84.0,,21.0,57.0,48.0,51.0,,6.0,48.0,,20.0,,37.0,54.0,,19.0,74.0,87.0,46.0,32.0,21.0,38.0,,19.0,12.0,40.0
769,79.0,68.0,,31.0,47.0,47.0,41.0,,6.0,48.0,,9.0,,26.0,52.0,,20.0,72.0,96.0,62.0,40.0,17.0,34.0,,19.0,16.0,30.0
770,63.0,81.0,,24.0,46.0,41.0,43.0,,6.0,41.0,,14.0,,38.0,50.0,,20.0,91.0,88.0,61.0,40.0,11.0,40.0,,21.0,17.0,25.0
771,92.0,73.0,,26.0,39.0,53.0,50.0,,,46.0,,20.0,,27.0,55.0,,13.0,90.0,92.0,53.0,37.0,20.0,34.0,,24.0,20.0,36.0
772,60.0,64.0,,30.0,45.0,44.0,49.0,,,48.0,,22.0,,23.0,55.0,,18.0,82.0,91.0,42.0,36.0,18.0,42.0,,25.0,12.0,40.0
773,69.0,83.0,,29.0,44.0,48.0,50.0,,,45.0,,13.0,,40.0,48.0,,20.0,74.0,83.0,47.0,34.0,12.0,42.0,,20.0,18.0,41.0
774,80.0,64.0,,30.0,52.0,41.0,51.0,,,49.0,,13.0,,20.0,42.0,,12.0,83.0,97.0,51.0,41.0,21.0,34.0,,20.0,11.0,42.0
775,62.0,63.0,,27.0,43.0,50.0,50.0,,,48.0,,17.0,,24.0,62.0,,13.0,87.0,95.0,46.0,34.0,20.0,29.0,,21.0,19.0,39.0
776,88.0,68.0,,28.0,52.0,55.0,43.0,,,51.0,,17.0,,26.0,44.0,,13.0,81.0,92.0,53.0,37.0,20.0,37.0,,23.0,14.0,35.0
777,88.0,77.0,,31.0,49.0,55.0,46.0,,9.0,51.0,,21.0,,31.0,54.0,,16.0,82.0,95.0,42.0,31.0,20.0,28.0,,22.0,21.0,36.0
778,80.0,87.0,,27.0,47.0,53.0,46.0,,,43.0,,12.0,,35.0,49.0,,17.0,75.0,92.0,51.0,33.0,21.0,30.0,,24.0,11.0,39.0
779,64.0,67.0,,28.0,42.0,50.0,46.0,,,44.0,,17.0,,34.0,43.0,,19.0,78.0,82.0,49.0,31.0,20.0,47.0,,24.0,19.0,41.0
780,85.0,66.0,,27.0,54.0,45.0,46.0,,,43.0,,13.0,,19.0,44.0,,13.0,91.0,93.0,44.0,31.0,17.0,27.0,,20.0,13.0,34.0
781,65.0,67.0,,28.0,46.0,40.0,48.0,,,49.0,,11.0,,24.0,50.0,,18.0,78.0,95.0,49.0,39.0,12.0,45.0,,19.0,14.0,26.0
782,81.0,72.0,,23.0,42.0,44.0,45.0,,,44.0,,11.0,,23.0,46.0,,15.0,91.0,87.0,56.0,37.0,15.0,33.0,,21.0,19.0,30.0
783,88.0,65.0,,25.0,39.0,55.0,44.0,,,49.0,,17.0,,23.0,60.0,,19.0,92.0,86.0,49.0,34.0,20.0,41.0,,19.0,11.0,24.0
784,70.0,88.0,,30.0,55.0,49.0,45.0,,,48.0,,14.0,,25.0,53.0,,16.0,86.0,88.0,57.0,38.0,16.0,41.0,,21.0,20.0,29.0
785,71.0,93.0,,23.0,42.0,51.0,43.0,,,42.0,,22.0,,20.0,49.0,,20.0,76.0,82.0,48.0,38.0,21.0,30.0,,23.0,14.0,41.0
786,64.0,87.0,,21.0,41.0,40.0,45.0,,,50.0,,19.0,,32.0,54.0,,18.0,74.0,93.0,58.0,40.0,12.0,45.0,,25.0,17.0,33.0
787,76.0,67.0,,24.0,49.0,49.0,49.0,,,50.0,,20.0,,29.0,45.0,,20.0,87.0,85.0,47.0,32.0,21.0,27.0,,19.0,13.0,33.0
788,65.0,72.0,,28.0,55.0,45.0,49.0,,,43.0,,16.0,,33.0,57.0,,14.0,82.0,89.0,49.0,33.0,16.0,28.0,,20.0,13.0,37.0
789,87.0,78.0,,21.0,56.0,53.0,48.0,,,48.0,,22.0,,32.0,48.0,,14.0,91.0,96.0,61.0,36.0,19.0,37.0,,21.0,13.0,39.0
790,85.0,78.0,,27.0,52.0,48.0,42.0,,,49.0,,13.0,,32.0,49.0,,20.0,91.0,92.0,52.0,37.0,12.0,42.0,,23.0,12.0,35.0
791,80.0,82.0,,28.0,45.0,52.0,50.0,,,48.0,,9.0,,20.0,42.0,,13.0,76.0,91.0,62.0,33.0,13.0,36.0,,21.0,19.0,36.0
792,69.0,75.0,,25.0,54.0,41.0,46.0,,,49.0,,10.0,,33.0,49.0,,12.0,85.0,93.0,45.0,40.0,18.0,47.0,,24.0,16.0,38.0
793,64.0,82.0,,25.0,44.0,46.0,47.0,,,51.0,,15.0,,26.0,60.0,,13.0,89.0,93.0,59.0,31.0,19.0,30.0,,25.0,18.0,37.0
794,75.0,82.0,,31.0,44.0,50.0,41.0,,,51.0,,9.0,,26.0,48.0,,15.0,81.0,90.0,61.0,33.0,19.0,35.0,,23.0,16.0,33.0
795,64.0,82.0,,25.0,56.0,40.0,44.0,,,48.0,,17.0,,23.0,44.0,,20.0,80.0,86.0,59.0,38.0,15.0,37.0,,20.0,12.0,33.0
796,69.0,68.0,,28.0,41.0,53.0,46.0,,,45.0,,10.0,,27.0,49.0,,13.0,79.0,98.0,47.0,39.0,12.0,47.0,,25.0,16.0,39.0
797,73.0,72.0,,31.0,54.0,41.0,49.0,,,47.0,10.0,20.0,,32.0,47.0,,14.0,80.0,90.0,61.0,41.0,20.0,32.0,,21.0,15.0,43.0
798,87.0,86.0,,29.0,38.0,49.0,48.0,,,44.0,,15.0,,38.0,54.0,,17.0,92.0,90.0,54.0,40.0,19.0,48.0,,25.0,14.0,25.0
799,90.0,87.0,,31.0,52.0,43.0,44.0,,,51.0,,11.0,,37.0,42.0,,16.0,89.0,98.0,61.0,33.0,12.0,42.0,,19.0,18.0,41.0
800,70.0,70.0,,22.0,50.0,53.0,45.0,,,46.0,,21.0,,27.0,58.0,,13.0,85.0,86.0,45.0,33.0,18.0,29.0,,25.0,15.0,30.0
801,73.0,82.0,,22.0,56.0,49.0,51.0,,,42.0,,21.0,,35.0,47.0,,13.0,75.0,97.0,56.0,35.0,19.0,34.0,,24.0,13.0,38.0
802,62.0,75.0,,29.0,52.0,42.0,42.0,,,41.0,,17.0,,33.0,50.0,,20.0,84.0,92.0,61.0,39.0,12.0,32.0,,21.0,15.0,29.0
803,85.0,74.0,,23.0,45.0,42.0,42.0,,,48.0,,17.0,,34.0,48.0,,13.0,79.0,82.0,59.0,37.0,15.0,46.0,,23.0,15.0,28.0
804,73.0,60.0,,30.0,41.0,55.0,41.0,,,44.0,,14.0,,21.0,58.0,,19.0,85.0,91.0,48.0,33.0,18.0,41.0,,20.0,20.0,28.0
805,65.0,74.0,,27.0,56.0,42.0,43.0,,,46.0,,12.0,,30.0,47.0,,20.0,88.0,98.0,56.0,33.0,11.0,46.0,,23.0,19.0,24.0
806,69.0,91.0,,26.0,58.0,53.0,47.0,,,46.0,,17.0,,33.0,53.0,,17.0,77.0,85.0,50.0,36.0,17.0,39.0,,23.0,17.0,43.0
807,85.0,89.0,,26.0,58.0,48.0,46.0,,,44.0,,11.0,,35.0,58.0,,14.0,72.0,86.0,52.0,37.0,15.0,33.0,,21.0,20.0,33.0
808,60.0,64.0,,25.0,47.0,45.0,51.0,,,41.0,,21.0,,26.0,50.0,,17.0,83.0,86.0,55.0,38.0,20.0,39.0,,19.0,12.0,41.0
809,71.0,89.0,,30.0,58.0,54.0,45.0,20.0,,41.0,,11.0,,29.0,50.0,,19.0,77.0,87.0,59.0,39.0,13.0,32.0,,19.0,12.0,26.0
810,69.0,63.0,,30.0,52.0,42.0,47.0,,,43.0,,12.0,,31.0,58.0,,14.0,86.0,83.0,61.0,36.0,11.0,29.0,,20.0,15.0,27.0
811,82.0,77.0,,29.0,45.0,50.0,50.0,20.0,,45.0,,22.0,,34.0,50.0,,19.0,76.0,82.0,44.0,41.0,17.0,39.0,,24.0,17.0,30.0
812,78.0,71.0,,28.0,58.0,53.0,49.0,,,41.0,,16.0,,21.0,52.0,,16.0,87.0,94.0,58.0,33.0,12.0,34.0,,20.0,12.0,39.0
813,65.0,68.0,,27.0,40.0,47.0,47.0,,,43.0,,14.0,,28.0,46.0,,18.0,74.0,83.0,58.0,40.0,21.0,28.0,,24.0,21.0,24.0
814,89.0,68.0,,24.0,38.0,51.0,48.0,,,46.0,,13.0,,26.0,47.0,,19.0,79.0,94.0,59.0,31.0,14.0,30.0,,22.0,15.0,36.0
815,89.0,83.0,,24.0,40.0,54.0,45.0,,,42.0,,18.0,,37.0,51.0,,12.0,91.0,85.0,58.0,31.0,12.0,43.0,,22.0,17.0,28.0
816,66.0,69.0,,22.0,48.0,52.0,49.0,,,43.0,,18.0,,22.0,60.0,,19.0,79.0,91.0,55.0,36.0,11.0,46.0,,22.0,18.0,35.0
817,90.0,71.0,,31.0,48.0,46.0,47.0,,,42.0,,18.0,,32.0,45.0,,19.0,86.0,86.0,46.0,41.0,16.0,44.0,,20.0,11.0,40.0
818,81.0,66.0,,27.0,44.0,44.0,43.0,,,48.0,,18.0,,40.0,56.0,,14.0,75.0,93.0,48.0,41.0,18.0,35.0,,20.0,18.0,31.0
819,76.0,78.0,,25.0,51.0,45.0,43.0,,,48.0,,12.0,,20.0,48.0,,18.0,89.0,92.0,62.0,35.0,12.0,41.0,,22.0,12.0,35.0
820,86.0,86.0,,31.0,52.0,47.0,49.0,23.0,,44.0,,21.0,,28.0,60.0,,18.0,85.0,92.0,50.0,31.0,12.0,33.0,,19.0,19.0,35.0
821,79.0,75.0,,26.0,39.0,49.0,42.0,,,51.0,,20.0,,25.0,50.0,,17.0,74.0,96.0,58.0,41.0,17.0,27.0,,24.0,14.0,31.0
822,85.0,75.0,,29.0,51.0,49.0,51.0,,,44.0,,10.0,,28.0,51.0,,19.0,82.0,95.0,57.0,41.0,21.0,45.0,,20.0,12.0,43.0
823,73.0,74.0,,25.0,42.0,41.0,47.0,,,48.0,,10.0,,22.0,47.0,,16.0,79.0,82.0,62.0,34.0,21.0,48.0,,19.0,16.0,38.0
824,86.0,74.0,,30.0,42.0,47.0,44.0,,,41.0,,17.0,,36.0,55.0,,20.0,76.0,91.0,52.0,36.0,20.0,31.0,,23.0,13.0,29.0
825,81.0,70.0,,29.0,46.0,50.0,46.0,30.0,,46.0,,20.0,,20.0,62.0,,18.0,84.0,91.0,56.0,40.0,16.0,38.0,,23.0,18.0,43.0
826,85.0,90.0,,31.0,44.0,45.0,46.0,,4.0,41.0,10.0,13.0,,32.0,60.0,,16.0,84.0,95.0,55.0,31.0,20.0,31.0,,21.0,11.0,41.0
827,89.0,89.0,,27.0,43.0,42.0,46.0,27.0,6.0,42.0,,15.0,,29.0,43.0,,12.0,83.0,89.0,46.0,40.0,21.0,29.0,,21.0,13.0,30.0
828,87.0,84.0,,31.0,46.0,49.0,46.0,,,42.0,,22.0,,25.0,43.0,,15.0,79.0,82.0,62.0,35.0,11.0,32.0,,25.0,11.0,44.0
829,76.0,73.0,,29.0,38.0,40.0,50.0,,,47.0,,14.0,,36.0,53.0,,15.0,92.0,98.0,42.0,41.0,16.0,33.0,,22.0,20.0,34.0
830,70.0,68.0,,26.0,40.0,43.0,46.0,,,41.0,,10.0,,31.0,59.0,,20.0,75.0,83.0,47.0,35.0,19.0,27.0,,22.0,19.0,27.0
831,68.0,60.0,,24.0,51.0,55.0,41.0,,,46.0,,11.0,,24.0,61.0,,12.0,84.0,83.0,47.0,34.0,21.0,46.0,,21.0,21.0,30.0
832,62.0,84.0,,21.0,49.0,42.0,41.0,,,49.0,,16.0,,39.0,61.0,,13.0,75.0,83.0,49.0,41.0,11.0,28.0,,23.0,19.0,25.0
833,80.0,62.0,,24.0,51.0,43.0,51.0,,,50.0,,22.0,,32.0,51.0,,12.0,77.0,95.0,42.0,38.0,16.0,43.0,,20.0,16.0,38.0
834,88.0,79.0,,28.0,52.0,42.0,45.0,,,47.0,,17.0,,27.0,52.0,,19.0,83.0,96.0,53.0,32.0,12.0,48.0,,23.0,19.0,29.0
835,91.0,69.0,,29.0,58.0,51.0,51.0,,,43.0,,13.0,,37.0,55.0,,12.0,84.0,86.0,57.0,39.0,17.0,33.0,,21.0,11.0,36.0
836,65.0,93.0,,23.0,45.0,42.0,51.0,,,41.0,,16.0,,39.0,61.0,,19.0,85.0,86.0,61.0,34.0,15.0,35.0,,20.0,12.0,42.0
837,76.0,83.0,,24.0,40.0,45.0,46.0,,,51.0,,14.0,,34.0,43.0,,20.0,92.0,84.0,57.0,39.0,18.0,46.0,,21.0,15.0,30.0
838,81.0,85.0,,21.0,43.0,47.0,46.0,,,43.0,,14.0,,25.0,59.0,,20.0,79.0,91.0,45.0,33.0,18.0,33.0,,25.0,13.0,33.0
839,84.0,69.0,,27.0,53.0,46.0,50.0,,6.0,48.0,,20.0,,33.0,62.0,,19.0,86.0,86.0,55.0,38.0,18.0,43.0,,22.0,11.0,33.0
840,75.0,82.0,,21.0,43.0,45.0,49.0,,,45.0,,15.0,,21.0,42.0,,17.0,84.0,84.0,58.0,39.0,16.0,46.0,,21.0,11.0,30.0
841,71.0,81.0,,27.0,40.0,50.0,48.0,,,45.0,,14.0,,29.0,53.0,,13.0,83.0,86.0,51.0,35.0,19.0,46.0,,21.0,21.0,36.0
842,70.0,66.0,,25.0,47.0,54.0,42.0,,,46.0,,20.0,,33.0,47.0,,17.0,84.0,89.0,46.0,36.0,14.0,48.0,,21.0,17.0,33.0
843,62.0,71.0,,28.0,38.0,54.0,51.0,,,49.0,,11.0,,36.0,56.0,,13.0,84.0,95.0,53.0,40.0,15.0,42.0,,20.0,16.0,24.0
844,74.0,66.0,,25.0,52.0,47.0,50.0,,15.0,41.0,,18.0,,32.0,59.0,,14.0,91.0,83.0,61.0,39.0,15.0,38.0,,22.0,18.0,29.0
845,93.0,93.0,,30.0,48.0,54.0,45.0,,,44.0,,12.0,,31.0,49.0,,20.0,73.0,84.0,44.0,33.0,19.0,34.0,,21.0,16.0,38.0
846,81.0,90.0,,25.0,46.0,52.0,43.0,,,47.0,,9.0,,35.0,49.0,,16.0,82.0,83.0,57.0,38.0,19.0,40.0,,21.0,17.0,29.0
847,60.0,81.0,,27.0,46.0,47.0,42.0,,,49.0,,10.0,,36.0,52.0,,18.0,89.0,98.0,62.0,35.0,19.0,39.0,,21.0,14.0,38.0
848,73.0,75.0,,22.0,58.0,53.0,45.0,,,49.0,,17.0,,21.0,52.0,,12.0,86.0,92.0,44.0,39.0,19.0,36.0,,22.0,11.0,31.0
849,73.0,68.0,,21.0,44.0,53.0,45.0,,,48.0,,9.0,,19.0,61.0,,18.0,87.0,91.0,55.0,39.0,13.0,29.0,,25.0,11.0,30.0
850,72.0,76.0,,29.0,38.0,40.0,43.0,,,41.0,,18.0,,23.0,47.0,,19.0,78.0,91.0,62.0,35.0,17.0,33.0,,20.0,12.0,40.0
851,84.0,86.0,,25.0,43.0,41.0,41.0,,9.0,50.0,,15.0,,21.0,46.0,,18.0,86.0,86.0,60.0,33.0,16.0,42.0,,19.0,14.0,44.0
852,83.0,92.0,,23.0,41.0,55.0,46.0,,,42.0,,21.0,,22.0,56.0,,15.0,86.0,92.0,59.0,33.0,12.0,35.0,,21.0,18.0,26.0
853,81.0,80.0,,24.0,44.0,55.0,47.0,,,42.0,,9.0,,24.0,62.0,,15.0,84.0,96.0,44.0,35.0,17.0,40.0,,20.0,19.0,31.0
854,70.0,69.0,,29.0,41.0,51.0,42.0,,,50.0,,17.0,,40.0,48.0,,17.0,79.0,83.0,56.0,33.0,13.0,27.0,,21.0,16.0,43.0
855,89.0,86.0,,30.0,38.0,52.0,41.0,,15.0,46.0,,19.0,,36.0,62.0,,17.0,84.0,89.0,62.0,38.0,12.0,31.0,,20.0,12.0,30.0
856,82.0,64.0,,23.0,52.0,42.0,43.0,35.0,,42.0,,21.0,,30.0,47.0,,18.0,79.0,95.0,58.0,31.0,13.0,36.0,,23.0,20.0,35.0
857,75.0,88.0,,26.0,46.0,42.0,46.0,,,45.0,,16.0,,25.0,47.0,,17.0,79.0,98.0,53.0,33.0,12.0,48.0,,24.0,20.0,28.0
858,74.0,88.0,,29.0,57.0,53.0,50.0,,,51.0,10.0,20.0,,34.0,44.0,,20.0,75.0,82.0,57.0,41.0,11.0,48.0,,25.0,19.0,42.0
859,68.0,88.0,,21.0,51.0,43.0,48.0,,,46.0,,18.0,,23.0,58.0,,12.0,72.0,91.0,48.0,33.0,17.0,45.0,,19.0,18.0,38.0
860,62.0,75.0,,21.0,48.0,48.0,50.0,,,48.0,,18.0,,20.0,61.0,,18.0,84.0,94.0,51.0,33.0,11.0,37.0,,25.0,15.0,34.0
861,80.0,61.0,,26.0,43.0,53.0,51.0,,,41.0,,9.0,,38.0,45.0,,14.0,87.0,87.0,48.0,35.0,12.0,34.0,,24.0,14.0,33.0
862,71.0,62.0,,23.0,38.0,41.0,50.0,,18.0,48.0,,17.0,,31.0,58.0,,14.0,75.0,83.0,42.0,35.0,16.0,35.0,,25.0,18.0,26.0
863,90.0,89.0,,28.0,42.0,40.0,48.0,,,42.0,,10.0,,38.0,49.0,,13.0,87.0,83.0,53.0,34.0,16.0,43.0,,21.0,14.0,28.0
864,62.0,86.0,,31.0,47.0,53.0,41.0,,,43.0,,17.0,,39.0,59.0,,19.0,72.0,94.0,48.0,33.0,19.0,38.0,,19.0,17.0,40.0
865,76.0,70.0,,24.0,48.0,50.0,51.0,,13.0,51.0,,22.0,,27.0,60.0,,16.0,83.0,90.0,50.0,37.0,15.0,35.0,,24.0,12.0,32.0
866,84.0,70.0,,26.0,52.0,45.0,41.0,,,44.0,,22.0,,23.0,53.0,,18.0,86.0,83.0,51.0,37.0,20.0,42.0,,25.0,11.0,34.0
867,88.0,86.0,,26.0,57.0,49.0,50.0,,4.0,47.0,,9.0,,24.0,59.0,,15.0,85.0,89.0,57.0,38.0,21.0,27.0,,24.0,17.0,34.0
868,92.0,77.0,,30.0,38.0,41.0,45.0,30.0,,45.0,,22.0,,38.0,49.0,,19.0,89.0,84.0,45.0,34.0,16.0,36.0,,19.0,18.0,33.0
869,62.0,77.0,,29.0,54.0,47.0,44.0,,,50.0,,22.0,,25.0,54.0,,15.0,85.0,98.0,46.0,34.0,14.0,30.0,,21.0,15.0,37.0
870,74.0,68.0,,26.0,52.0,49.0,50.0,,4.0,47.0,,21.0,,21.0,42.0,,17.0,76.0,98.0,58.0,39.0,19.0,29.0,,24.0,12.0,30.0
871,74.0,83.0,,27.0,53.0,42.0,45.0,,,42.0,,19.0,,26.0,45.0,,16.0,78.0,90.0,44.0,33.0,21.0,32.0,,25.0,17.0,29.0
872,84.0,65.0,,25.0,51.0,44.0,44.0,,,45.0,4.0,12.0,,27.0,57.0,,15.0,77.0,86.0,44.0,32.0,21.0,46.0,,25.0,19.0,30.0
873,87.0,83.0,,27.0,50.0,44.0,48.0,,,46.0,,15.0,,27.0,58.0,,13.0,86.0,87.0,62.0,36.0,17.0,47.0,,22.0,14.0,37.0
874,61.0,79.0,,28.0,44.0,46.0,43.0,,,42.0,,14.0,,33.0,58.0,,16.0,92.0,86.0,53.0,41.0,20.0,27.0,,21.0,13.0,36.0
875,83.0,79.0,,30.0,44.0,52.0,46.0,,,43.0,,15.0,,36.0,48.0,,13.0,87.0,84.0,60.0,37.0,14.0,35.0,,25.0,16.0,44.0
876,77.0,65.0,,27.0,42.0,52.0,46.0,,,42.0,,21.0,,29.0,44.0,,15.0,91.0,88.0,42.0,39.0,15.0,38.0,,23.0,19.0,24.0
877,83.0,75.0,,23.0,58.0,43.0,42.0,,15.0,41.0,,19.0,,36.0,50.0,,13.0,72.0,86.0,55.0,39.0,14.0,29.0,,24.0,14.0,33.0
878,90.0,79.0,,24.0,55.0,47.0,44.0,,,43.0,,10.0,,35.0,52.0,,12.0,89.0,82.0,49.0,31.0,14.0,32.0,,25.0,13.0,26.0
879,62.0,61.0,,26.0,55.0,54.0,47.0,,,46.0,,12.0,,25.0,50.0,,20.0,79.0,89.0,49.0,36.0,16.0,41.0,,19.0,20.0,44.0
880,74.0,75.0,,28.0,44.0,48.0,43.0,,,47.0,,14.0,,31.0,54.0,,15.0,76.0,93.0,44.0,36.0,21.0,32.0,,19.0,17.0,27.0
881,79.0,92.0,,28.0,41.0,50.0,49.0,,,43.0,,17.0,,19.0,53.0,,15.0,88.0,85.0,57.0,32.0,19.0,35.0,,23.0,19.0,25.0
882,86.0,86.0,,29.0,43.0,45.0,46.0,,6.0,48.0,,20.0,,36.0,42.0,,14.0,74.0,97.0,47.0,35.0,18.0,31.0,,21.0,13.0,35.0
883,74.0,78.0,,25.0,56.0,45.0,43.0,,,47.0,,19.0,,25.0,61.0,,20.0,77.0,82.0,42.0,37.0,19.0,48.0,,19.0,18.0,27.0
884,77.0,86.0,,29.0,45.0,40.0,49.0,,4.0,50.0,,16.0,,25.0,48.0,,20.0,72.0,84.0,59.0,35.0,19.0,43.0,,19.0,20.0,42.0
885,66.0,65.0,,30.0,50.0,46.0,50.0,,6.0,49.0,,21.0,,39.0,59.0,,18.0,84.0,88.0,61.0,35.0,13.0,28.0,,24.0,19.0,24.0
886,86.0,69.0,,23.0,49.0,53.0,43.0,,,51.0,,13.0,,40.0,56.0,,12.0,82.0,95.0,60.0,40.0,20.0,35.0,,24.0,20.0,30.0
887,90.0,61.0,,21.0,55.0,55.0,41.0,,,48.0,,15.0,,24.0,52.0,,16.0,73.0,96.0,52.0,31.0,16.0,36.0,,21.0,21.0,41.0
888,60.0,60.0,,28.0,57.0,46.0,49.0,,,45.0,,10.0,,28.0,53.0,,12.0,75.0,95.0,56.0,33.0,17.0,28.0,,23.0,20.0,36.0
889,87.0,92.0,,25.0,52.0,43.0,42.0,,,42.0,,22.0,,20.0,59.0,,15.0,89.0,96.0,62.0,39.0,17.0,27.0,,24.0,20.0,38.0
890,65.0,86.0,,25.0,41.0,53.0,42.0,,,51.0,,18.0,,37.0,48.0,,15.0,84.0,89.0,57.0,41.0,11.0,47.0,,21.0,17.0,24.0
891,79.0,60.0,,23.0,44.0,42.0,49.0,,6.0,51.0,,19.0,,20.0,46.0,,12.0,76.0,92.0,62.0,39.0,15.0,41.0,,20.0,17.0,35.0
892,89.0,77.0,,28.0,41.0,45.0,46.0,,,45.0,,15.0,,37.0,58.0,,20.0,81.0,97.0,53.0,39.0,13.0,32.0,,24.0,15.0,29.0
893,74.0,81.0,,31.0,41.0,47.0,44.0,,,51.0,,14.0,,27.0,55.0,,14.0,89.0,82.0,48.0,31.0,12.0,35.0,,21.0,19.0,36.0
894,66.0,64.0,,30.0,43.0,42.0,50.0,,,51.0,,21.0,,35.0,52.0,,20.0,73.0,88.0,51.0,35.0,18.0,38.0,,22.0,16.0,35.0
895,89.0,88.0,,21.0,41.0,45.0,43.0,,,46.0,,9.0,,36.0,52.0,,13.0,73.0,97.0,43.0,34.0,12.0,36.0,,20.0,14.0,32.0
896,88.0,61.0,,30.0,42.0,46.0,51.0,,,49.0,,9.0,,32.0,57.0,,13.0,89.0,90.0,59.0,41.0,13.0,30.0,,25.0,21.0,44.0
897,92.0,85.0,,27.0,43.0,42.0,42.0,,6.0,46.0,,15.0,,27.0,59.0,,18.0,92.0,98.0,54.0,31.0,12.0,35.0,,25.0,21.0,31.0
898,61.0,68.0,,31.0,45.0,42.0,42.0,,,49.0,,21.0,,20.0,60.0,,20.0,87.0,83.0,61.0,39.0,19.0,44.0,,22.0,15.0,33.0
899,60.0,68.0,,23.0,49.0,52.0,42.0,,,45.0,,13.0,,22.0,49.0,,15.0,81.0,90.0,46.0,37.0,20.0,37.0,,20.0,17.0,28.0
900,80.0,69.0,,25.0,55.0,48.0,47.0,,,46.0,,14.0,,23.0,51.0,,15.0,74.0,90.0,53.0,33.0,15.0,28.0,,24.0,16.0,41.0
901,60.0,84.0,,25.0,41.0,44.0,42.0,,,48.0,,20.0,,39.0,52.0,,17.0,82.0,96.0,50.0,34.0,11.0,41.0,,21.0,19.0,32.0
902,92.0,73.0,,26.0,45.0,45.0,43.0,,,42.0,14.0,18.0,,22.0,56.0,,16.0,75.0,86.0,47.0,36.0,16.0,46.0,,24.0,20.0,42.0
903,82.0,89.0,,24.0,48.0,54.0,45.0,,,41.0,,10.0,,30.0,42.0,,15.0,86.0,92.0,51.0,32.0,19.0,31.0,,21.0,13.0,36.0
904,65.0,75.0,,21.0,44.0,51.0,41.0,,,45.0,,13.0,,29.0,56.0,,20.0,92.0,82.0,52.0,33.0,14.0,44.0,,21.0,21.0,26.0
905,80.0,75.0,,30.0,52.0,49.0,42.0,,,41.0,,21.0,,30.0,54.0,,19.0,76.0,91.0,43.0,31.0,18.0,34.0,,20.0,18.0,38.0
906,85.0,65.0,,30.0,38.0,54.0,47.0,,,44.0,,20.0,,38.0,46.0,,20.0,73.0,85.0,50.0,32.0,18.0,48.0,,24.0,16.0,37.0
907,75.0,87.0,,22.0,55.0,49.0,43.0,,,48.0,,17.0,,29.0,59.0,,17.0,91.0,97.0,49.0,36.0,15.0,33.0,,22.0,18.0,24.0
908,60.0,64.0,,27.0,44.0,52.0,43.0,,,42.0,,15.0,,35.0,45.0,,15.0,89.0,88.0,45.0,34.0,15.0,46.0,,25.0,16.0,25.0
909,79.0,62.0,,25.0,45.0,41.0,47.0,,,47.0,,18.0,,26.0,62.0,,17.0,82.0,86.0,50.0,36.0,15.0,31.0,,22.0,19.0,35.0
910,67.0,83.0,,31.0,47.0,46.0,45.0,,,43.0,,18.0,,31.0,48.0,,12.0,86.0,85.0,54.0,36.0,15.0,37.0,,21.0,21.0,29.0
911,66.0,74.0,,25.0,43.0,54.0,51.0,,,44.0,,16.0,,36.0,51.0,,13.0,84.0,85.0,47.0,32.0,20.0,31.0,,19.0,20.0,27.0
912,65.0,80.0,,25.0,51.0,53.0,46.0,,,50.0,,15.0,,32.0,59.0,,12.0,83.0,88.0,56.0,40.0,11.0,44.0,,19.0,14.0,43.0
913,75.0,75.0,,25.0,56.0,40.0,46.0,,,43.0,,11.0,,35.0,49.0,,13.0,74.0,95.0,48.0,31.0,19.0,33.0,,19.0,12.0,29.0
914,71.0,64.0,,29.0,53.0,51.0,48.0,,,41.0,,21.0,,20.0,56.0,,14.0,89.0,93.0,51.0,37.0,20.0,38.0,,20.0,20.0,25.0
915,93.0,76.0,,27.0,44.0,40.0,45.0,,15.0,43.0,,14.0,,23.0,50.0,,20.0,89.0,90.0,59.0,31.0,11.0,42.0,,21.0,11.0,37.0
