Indnum,Household heating < 70F,Household heating => 70F,Small kitchen appliance in the home,TV/computer use,Use of air conditioner,Use of heat pump,air travel - large plane,air travel - small  plane (<50 seats),bags of compost deposited (negative CF),bags of garbage disposed,bags of recycling deposited (negative CF),bath,car trips - 2+ people with multiple end points,car trips - driver and self,car trips- self only,hazardous or electric items disposed,large items disposed,shower - long (> 3 min),shower - short,trips using public ground transportation,use of  oven,use of clothes dryer,use of clothes washer,use of cooking range,use of dishwasher,use of self-clean feature of electric oven,wash-up
619,6.0,8.0,0.0,63.0,24.0,0.0,24.5,0.0,0.0,24.0,0.0,0.0,0.0,34.0,297.0,0.0,1.0,31.0,5.0,14.0,12.0,1.0,6.0,0.0,0.0,2.0,34.0
620,6.0,4.0,53.0,61.0,14.0,0.0,33.6,0.0,6.0,18.0,0.0,0.0,0.0,40.0,399.0,0.0,2.0,18.0,8.0,14.0,8.0,1.0,8.0,0.0,0.0,1.0,52.0
621,8.0,7.0,56.0,64.0,30.0,0.0,25.57,0.0,3.0,22.0,0.0,0.0,27.0,25.0,322.0,0.0,0.0,24.0,4.0,17.0,10.0,4.0,3.0,0.0,0.0,4.0,43.0
622,6.0,1.0,0.0,59.0,27.0,0.0,27.51,0.0,4.0,26.0,0.0,0.0,0.0,31.0,360.0,0.0,2.0,20.0,7.0,13.0,8.0,4.0,2.0,0.0,0.0,1.0,36.0
623,3.0,5.0,0.0,58.0,13.0,0.0,29.48,0.0,0.0,21.0,0.0,0.0,0.0,31.0,430.0,0.0,0.0,26.0,7.0,15.0,11.0,3.0,3.0,0.0,0.0,4.0,54.0
624,3.0,1.0,0.0,58.0,20.0,0.0,27.2,0.0,0.0,22.0,0.0,6.0,0.0,27.0,330.0,3.0,1.0,15.0,5.0,13.0,11.0,2.0,2.0,0.0,0.0,4.0,51.0
625,2.0,3.0,0.0,62.0,17.0,0.0,20.94,0.0,0.0,28.0,0.0,0.0,0.0,29.0,317.0,0.0,0.0,14.0,6.0,16.0,8.0,1.0,3.0,0.0,0.0,4.0,32.0
626,3.0,7.0,0.0,62.0,12.0,0.0,29.42,0.0,0.0,25.0,0.0,6.0,20.0,39.0,430.0,0.0,1.0,23.0,3.0,12.0,10.0,2.0,4.0,0.0,14.0,2.0,41.0
627,7.0,1.0,0.0,61.0,23.0,0.0,25.07,0.0,0.0,21.0,0.0,0.0,19.0,25.0,328.0,0.0,1.0,30.0,3.0,16.0,10.0,4.0,6.0,0.0,0.0,1.0,47.0
628,1.0,2.0,0.0,58.0,17.0,0.0,37.42,0.0,0.0,18.0,0.0,0.0,0.0,12.0,361.0,0.0,1.0,31.0,8.0,14.0,12.0,1.0,8.0,0.0,0.0,2.0,41.0
629,8.0,10.0,0.0,61.0,23.0,0.0,30.32,0.0,0.0,20.0,0.0,0.0,0.0,36.0,298.0,0.0,2.0,28.0,7.0,17.0,8.0,3.0,7.0,0.0,0.0,3.0,51.0
630,10.0,7.0,0.0,63.0,19.0,0.0,22.96,0.0,0.0,26.0,0.0,0.0,29.0,20.0,322.0,0.0,1.0,13.0,7.0,13.0,11.0,2.0,5.0,0.0,0.0,1.0,34.0
631,9.0,6.0,0.0,59.0,21.0,0.0,35.02,0.0,4.0,22.0,0.0,0.0,27.0,21.0,388.0,0.0,1.0,22.0,2.0,14.0,12.0,2.0,5.0,0.0,0.0,3.0,51.0
632,1.0,5.0,0.0,61.0,20.0,0.0,26.38,0.0,0.0,26.0,0.0,0.0,0.0,39.0,326.0,0.0,1.0,25.0,3.0,19.0,9.0,4.0,3.0,0.0,0.0,4.0,32.0
633,5.0,8.0,0.0,59.0,28.0,0.0,34.26,0.0,0.0,26.0,0.0,0.0,28.0,16.0,313.0,0.0,2.0,28.0,4.0,18.0,9.0,4.0,8.0,0.0,16.0,2.0,54.0
634,4.0,6.0,0.0,63.0,25.0,0.0,31.71,0.0,0.0,28.0,0.0,0.0,14.0,34.0,342.0,0.0,0.0,12.0,4.0,12.0,10.0,3.0,4.0,0.0,0.0,3.0,52.0
635,9.0,7.0,0.0,64.0,31.0,0.0,20.96,0.0,0.0,19.0,0.0,0.0,25.0,26.0,280.0,0.0,1.0,34.0,7.0,17.0,11.0,3.0,4.0,0.0,0.0,1.0,50.0
636,9.0,3.0,0.0,58.0,27.0,0.0,31.14,0.0,0.0,20.0,0.0,0.0,0.0,33.0,417.0,0.0,2.0,19.0,3.0,12.0,8.0,2.0,8.0,0.0,16.0,1.0,50.0
637,4.0,8.0,0.0,60.0,30.0,0.0,32.93,0.0,0.0,21.0,0.0,0.0,22.0,24.0,457.0,0.0,2.0,13.0,4.0,12.0,12.0,1.0,7.0,9.0,0.0,1.0,40.0
638,9.0,4.0,0.0,64.0,23.0,-3.0,39.12,6.76,0.0,17.0,0.0,0.0,0.0,32.0,364.0,0.0,2.0,27.0,5.0,13.0,12.0,4.0,2.0,0.0,0.0,3.0,48.0
639,7.0,10.0,0.0,62.0,24.0,0.0,27.83,0.0,0.0,25.0,0.0,0.0,0.0,14.0,368.0,0.0,1.0,35.0,4.0,19.0,12.0,4.0,7.0,0.0,0.0,4.0,51.0
640,8.0,8.0,0.0,58.0,31.0,0.0,23.27,0.0,0.0,28.0,0.0,0.0,18.0,18.0,277.0,0.0,2.0,30.0,4.0,16.0,9.0,2.0,2.0,0.0,0.0,2.0,52.0
641,5.0,6.0,0.0,60.0,32.0,0.0,20.39,0.0,0.0,28.0,0.0,0.0,0.0,36.0,297.0,0.0,2.0,32.0,6.0,19.0,12.0,4.0,2.0,17.0,0.0,1.0,44.0
642,2.0,7.0,0.0,63.0,16.0,0.0,31.65,0.0,0.0,18.0,0.0,0.0,0.0,26.0,266.0,0.0,0.0,19.0,6.0,18.0,9.0,1.0,2.0,0.0,0.0,1.0,38.0
643,7.0,9.0,0.0,60.0,12.0,-4.0,25.06,0.0,0.0,18.0,0.0,0.0,24.0,40.0,290.0,0.0,1.0,31.0,6.0,13.0,10.0,2.0,8.0,0.0,0.0,3.0,32.0
644,8.0,9.0,0.0,58.0,27.0,0.0,27.23,0.0,0.0,17.0,0.0,0.0,0.0,40.0,442.0,0.0,1.0,35.0,4.0,13.0,10.0,2.0,5.0,0.0,0.0,1.0,47.0
645,6.0,4.0,0.0,60.0,16.0,0.0,34.15,0.0,0.0,28.0,7.0,0.0,19.0,27.0,351.0,0.0,2.0,31.0,5.0,18.0,12.0,4.0,7.0,0.0,0.0,2.0,38.0
646,2.0,4.0,0.0,62.0,16.0,0.0,28.35,0.0,0.0,23.0,0.0,0.0,0.0,34.0,313.0,0.0,1.0,25.0,2.0,15.0,11.0,3.0,8.0,0.0,0.0,1.0,34.0
647,7.0,1.0,0.0,60.0,23.0,0.0,22.9,0.0,8.0,17.0,0.0,0.0,0.0,25.0,275.0,0.0,2.0,28.0,7.0,16.0,8.0,1.0,3.0,0.0,0.0,4.0,52.0
648,5.0,7.0,0.0,60.0,29.0,0.0,30.91,0.0,0.0,25.0,0.0,0.0,0.0,22.0,354.0,0.0,0.0,27.0,2.0,17.0,12.0,2.0,8.0,0.0,0.0,4.0,37.0
649,4.0,4.0,0.0,63.0,21.0,0.0,36.72,0.0,3.0,28.0,0.0,0.0,18.0,22.0,274.0,0.0,2.0,19.0,2.0,14.0,10.0,4.0,6.0,0.0,0.0,4.0,48.0
650,9.0,6.0,0.0,59.0,32.0,0.0,24.17,0.0,7.0,24.0,0.0,0.0,0.0,30.0,415.0,0.0,2.0,38.0,6.0,16.0,10.0,4.0,2.0,0.0,0.0,2.0,37.0
651,10.0,10.0,0.0,58.0,15.0,0.0,29.97,0.0,0.0,23.0,0.0,0.0,0.0,36.0,429.0,0.0,2.0,30.0,2.0,18.0,11.0,1.0,8.0,0.0,0.0,1.0,36.0
652,4.0,10.0,55.0,61.0,20.0,0.0,26.38,0.0,0.0,24.0,0.0,0.0,26.0,33.0,427.0,0.0,1.0,23.0,6.0,14.0,8.0,3.0,5.0,0.0,0.0,3.0,47.0
653,10.0,8.0,0.0,61.0,16.0,-1.0,35.21,0.0,0.0,17.0,0.0,0.0,0.0,14.0,422.0,0.0,0.0,36.0,6.0,12.0,8.0,4.0,6.0,0.0,0.0,2.0,40.0
654,6.0,3.0,0.0,58.0,14.0,0.0,39.38,0.0,0.0,26.0,0.0,0.0,0.0,31.0,464.0,0.0,1.0,17.0,2.0,18.0,11.0,1.0,6.0,0.0,0.0,3.0,40.0
655,3.0,2.0,0.0,64.0,28.0,0.0,30.76,0.0,0.0,21.0,0.0,0.0,0.0,36.0,302.0,0.0,0.0,13.0,5.0,15.0,10.0,1.0,8.0,0.0,0.0,1.0,42.0
656,7.0,8.0,0.0,58.0,14.0,0.0,24.8,0.0,0.0,25.0,0.0,0.0,30.0,40.0,451.0,0.0,0.0,26.0,2.0,14.0,9.0,3.0,4.0,0.0,0.0,3.0,38.0
657,9.0,9.0,0.0,62.0,19.0,0.0,21.04,0.0,0.0,17.0,0.0,0.0,0.0,18.0,444.0,0.0,0.0,18.0,4.0,14.0,8.0,2.0,3.0,0.0,0.0,4.0,42.0
658,8.0,2.0,0.0,58.0,18.0,0.0,26.14,0.0,0.0,20.0,0.0,4.0,0.0,33.0,457.0,0.0,2.0,15.0,8.0,14.0,9.0,1.0,8.0,0.0,0.0,1.0,49.0
659,9.0,6.0,0.0,64.0,14.0,-3.0,24.59,0.0,0.0,17.0,0.0,0.0,0.0,26.0,296.0,0.0,2.0,24.0,7.0,14.0,8.0,4.0,7.0,15.0,0.0,2.0,52.0
660,6.0,8.0,0.0,61.0,13.0,0.0,35.19,0.0,0.0,27.0,0.0,0.0,0.0,11.0,274.0,0.0,2.0,24.0,8.0,14.0,12.0,3.0,3.0,0.0,0.0,1.0,36.0
661,10.0,9.0,0.0,61.0,24.0,0.0,36.56,0.0,8.0,26.0,0.0,0.0,0.0,33.0,357.0,0.0,0.0,18.0,7.0,19.0,11.0,3.0,3.0,0.0,0.0,4.0,50.0
662,3.0,10.0,0.0,60.0,19.0,0.0,26.07,0.0,8.0,27.0,0.0,0.0,24.0,40.0,455.0,0.0,0.0,31.0,2.0,12.0,9.0,2.0,2.0,0.0,0.0,1.0,39.0
663,4.0,8.0,0.0,59.0,23.0,0.0,33.1,0.0,0.0,18.0,0.0,0.0,0.0,22.0,259.0,0.0,1.0,25.0,5.0,15.0,12.0,3.0,2.0,0.0,0.0,4.0,40.0
664,10.0,4.0,0.0,64.0,28.0,0.0,32.33,0.0,0.0,21.0,0.0,0.0,0.0,21.0,376.0,0.0,0.0,12.0,6.0,14.0,9.0,2.0,8.0,0.0,0.0,1.0,45.0
665,4.0,10.0,0.0,59.0,16.0,0.0,35.08,0.0,0.0,20.0,0.0,0.0,0.0,38.0,273.0,0.0,2.0,20.0,6.0,17.0,10.0,3.0,3.0,0.0,0.0,1.0,55.0
666,4.0,9.0,0.0,61.0,23.0,0.0,21.14,0.0,0.0,18.0,0.0,0.0,21.0,12.0,450.0,0.0,0.0,34.0,3.0,14.0,10.0,3.0,5.0,0.0,0.0,1.0,32.0
667,10.0,9.0,0.0,62.0,14.0,0.0,28.16,0.0,0.0,20.0,0.0,0.0,0.0,37.0,319.0,0.0,2.0,30.0,4.0,19.0,8.0,4.0,6.0,0.0,0.0,4.0,54.0
668,8.0,8.0,0.0,62.0,16.0,0.0,20.63,0.0,0.0,22.0,0.0,0.0,0.0,29.0,325.0,0.0,1.0,16.0,8.0,16.0,11.0,1.0,3.0,0.0,0.0,3.0,38.0
669,3.0,10.0,0.0,62.0,30.0,0.0,30.3,0.0,0.0,24.0,0.0,0.0,0.0,32.0,384.0,0.0,1.0,19.0,7.0,17.0,11.0,3.0,4.0,0.0,0.0,2.0,50.0
670,6.0,1.0,0.0,61.0,30.0,-2.0,25.42,0.0,6.0,21.0,0.0,0.0,0.0,33.0,335.0,0.0,0.0,33.0,2.0,18.0,8.0,1.0,5.0,0.0,0.0,1.0,52.0
671,2.0,2.0,0.0,62.0,13.0,0.0,28.77,0.0,0.0,26.0,0.0,0.0,0.0,25.0,368.0,0.0,1.0,37.0,8.0,13.0,8.0,1.0,3.0,0.0,0.0,1.0,47.0
672,5.0,3.0,0.0,64.0,25.0,0.0,30.29,0.0,8.0,19.0,0.0,0.0,0.0,40.0,321.0,0.0,1.0,24.0,2.0,13.0,10.0,2.0,7.0,0.0,0.0,1.0,37.0
673,3.0,7.0,0.0,61.0,29.0,0.0,34.52,0.0,0.0,26.0,0.0,0.0,0.0,33.0,393.0,0.0,1.0,32.0,8.0,17.0,12.0,3.0,5.0,0.0,0.0,1.0,47.0
674,10.0,2.0,0.0,64.0,29.0,0.0,32.6,0.0,0.0,18.0,0.0,0.0,0.0,39.0,287.0,0.0,2.0,32.0,2.0,14.0,8.0,1.0,7.0,0.0,20.0,1.0,35.0
675,5.0,2.0,0.0,64.0,28.0,0.0,37.68,0.0,0.0,20.0,0.0,0.0,14.0,38.0,337.0,0.0,2.0,23.0,8.0,15.0,8.0,1.0,4.0,0.0,0.0,1.0,36.0
676,8.0,6.0,0.0,58.0,32.0,0.0,38.03,0.0,0.0,20.0,0.0,0.0,21.0,22.0,265.0,0.0,1.0,36.0,5.0,13.0,12.0,4.0,5.0,0.0,10.0,3.0,49.0
677,6.0,4.0,0.0,61.0,27.0,0.0,28.03,6.71,0.0,28.0,0.0,0.0,0.0,26.0,439.0,0.0,1.0,28.0,2.0,12.0,11.0,3.0,2.0,0.0,0.0,3.0,39.0
678,8.0,5.0,0.0,58.0,32.0,0.0,37.19,0.0,0.0,21.0,0.0,5.0,20.0,11.0,387.0,0.0,2.0,10.0,6.0,19.0,9.0,1.0,8.0,0.0,0.0,2.0,47.0
679,6.0,3.0,0.0,60.0,28.0,-3.0,38.52,0.0,0.0,27.0,0.0,0.0,14.0,20.0,310.0,0.0,0.0,34.0,5.0,15.0,10.0,1.0,5.0,0.0,0.0,2.0,47.0
680,10.0,6.0,0.0,59.0,19.0,0.0,30.92,0.0,0.0,23.0,0.0,0.0,21.0,18.0,259.0,0.0,1.0,29.0,5.0,15.0,9.0,3.0,6.0,0.0,0.0,1.0,51.0
681,6.0,4.0,0.0,58.0,30.0,0.0,34.56,0.0,0.0,21.0,0.0,0.0,16.0,10.0,423.0,0.0,1.0,38.0,8.0,18.0,9.0,4.0,4.0,0.0,0.0,3.0,51.0
682,2.0,10.0,0.0,62.0,12.0,0.0,30.55,0.0,0.0,21.0,0.0,0.0,21.0,12.0,320.0,0.0,0.0,40.0,5.0,12.0,12.0,4.0,4.0,0.0,0.0,3.0,48.0
683,10.0,1.0,0.0,58.0,32.0,0.0,36.98,0.0,0.0,27.0,0.0,0.0,29.0,35.0,302.0,0.0,2.0,29.0,8.0,12.0,11.0,4.0,7.0,0.0,0.0,1.0,37.0
684,3.0,9.0,0.0,60.0,18.0,0.0,24.02,0.0,0.0,20.0,0.0,0.0,13.0,29.0,277.0,0.0,1.0,37.0,8.0,16.0,11.0,1.0,7.0,0.0,0.0,2.0,50.0
685,3.0,10.0,0.0,61.0,28.0,0.0,24.07,0.0,0.0,26.0,4.0,0.0,0.0,12.0,261.0,0.0,2.0,11.0,6.0,15.0,10.0,4.0,3.0,0.0,0.0,1.0,38.0
686,2.0,9.0,0.0,62.0,30.0,0.0,30.02,0.0,3.0,22.0,0.0,0.0,0.0,36.0,394.0,0.0,1.0,16.0,8.0,18.0,11.0,4.0,6.0,0.0,0.0,1.0,41.0
687,4.0,6.0,0.0,62.0,14.0,0.0,21.43,0.0,0.0,27.0,0.0,0.0,26.0,12.0,260.0,0.0,0.0,38.0,2.0,14.0,11.0,1.0,5.0,0.0,0.0,2.0,33.0
688,8.0,6.0,0.0,63.0,12.0,-5.0,20.77,0.0,0.0,18.0,0.0,0.0,25.0,27.0,341.0,0.0,0.0,30.0,7.0,12.0,11.0,3.0,2.0,0.0,0.0,1.0,53.0
689,2.0,8.0,0.0,63.0,28.0,0.0,26.51,0.0,4.0,17.0,0.0,0.0,0.0,18.0,266.0,0.0,0.0,19.0,7.0,16.0,11.0,3.0,8.0,0.0,0.0,1.0,35.0
690,5.0,1.0,0.0,59.0,30.0,0.0,30.5,0.0,0.0,27.0,0.0,0.0,0.0,40.0,390.0,0.0,2.0,35.0,2.0,19.0,11.0,2.0,3.0,0.0,0.0,3.0,35.0
691,7.0,2.0,0.0,62.0,22.0,0.0,25.66,0.0,0.0,18.0,0.0,0.0,22.0,14.0,441.0,0.0,2.0,40.0,6.0,17.0,11.0,1.0,6.0,0.0,13.0,1.0,35.0
692,6.0,10.0,0.0,60.0,12.0,0.0,25.93,0.0,0.0,27.0,0.0,0.0,0.0,38.0,312.0,0.0,2.0,34.0,3.0,12.0,8.0,4.0,5.0,0.0,0.0,1.0,35.0
693,3.0,7.0,0.0,60.0,24.0,0.0,26.05,0.0,0.0,28.0,0.0,0.0,27.0,29.0,324.0,0.0,1.0,17.0,8.0,14.0,10.0,2.0,3.0,0.0,20.0,4.0,43.0
694,8.0,8.0,0.0,63.0,26.0,0.0,38.92,0.0,0.0,26.0,0.0,0.0,0.0,21.0,386.0,0.0,0.0,39.0,2.0,13.0,11.0,3.0,8.0,0.0,18.0,1.0,38.0
695,7.0,9.0,0.0,64.0,27.0,0.0,38.13,0.0,0.0,19.0,0.0,0.0,11.0,20.0,375.0,0.0,0.0,24.0,2.0,13.0,11.0,1.0,3.0,0.0,0.0,1.0,43.0
696,10.0,8.0,57.0,60.0,30.0,0.0,23.34,0.0,0.0,23.0,0.0,0.0,0.0,31.0,378.0,0.0,0.0,20.0,6.0,19.0,11.0,2.0,3.0,0.0,0.0,2.0,43.0
697,3.0,8.0,0.0,63.0,21.0,0.0,37.49,0.0,0.0,28.0,0.0,5.0,28.0,35.0,440.0,0.0,2.0,27.0,5.0,13.0,11.0,3.0,8.0,0.0,0.0,2.0,32.0
698,3.0,7.0,50.0,58.0,15.0,0.0,32.86,0.0,0.0,18.0,0.0,0.0,0.0,10.0,277.0,0.0,1.0,19.0,6.0,13.0,10.0,2.0,2.0,0.0,0.0,4.0,42.0
699,2.0,4.0,0.0,59.0,26.0,0.0,30.52,0.0,7.0,27.0,0.0,0.0,10.0,14.0,427.0,0.0,1.0,32.0,5.0,19.0,9.0,2.0,3.0,0.0,0.0,3.0,41.0
700,9.0,6.0,0.0,58.0,31.0,0.0,34.33,0.0,0.0,27.0,0.0,0.0,0.0,24.0,427.0,0.0,1.0,30.0,2.0,16.0,10.0,2.0,6.0,0.0,0.0,4.0,32.0
701,5.0,5.0,0.0,62.0,17.0,0.0,30.32,0.0,0.0,27.0,0.0,0.0,0.0,26.0,351.0,0.0,1.0,14.0,2.0,13.0,12.0,1.0,8.0,0.0,15.0,3.0,37.0
702,2.0,2.0,57.0,60.0,25.0,0.0,29.23,0.0,0.0,24.0,0.0,0.0,0.0,40.0,311.0,0.0,0.0,18.0,4.0,17.0,8.0,3.0,5.0,0.0,0.0,1.0,33.0
703,6.0,3.0,0.0,58.0,29.0,0.0,24.56,0.0,0.0,25.0,0.0,0.0,0.0,25.0,447.0,0.0,0.0,16.0,2.0,15.0,12.0,2.0,7.0,0.0,0.0,3.0,38.0
704,5.0,5.0,0.0,60.0,23.0,0.0,37.77,0.0,0.0,18.0,0.0,0.0,0.0,13.0,310.0,0.0,1.0,32.0,8.0,15.0,10.0,3.0,5.0,0.0,0.0,4.0,37.0
705,1.0,10.0,0.0,61.0,12.0,0.0,32.93,0.0,0.0,28.0,0.0,0.0,0.0,14.0,463.0,0.0,1.0,17.0,5.0,14.0,8.0,4.0,2.0,0.0,0.0,3.0,51.0
706,2.0,7.0,0.0,59.0,19.0,0.0,35.28,0.0,0.0,22.0,0.0,0.0,23.0,23.0,320.0,0.0,0.0,18.0,7.0,13.0,12.0,2.0,2.0,0.0,0.0,3.0,37.0
707,8.0,1.0,0.0,59.0,13.0,0.0,21.3,0.0,5.0,21.0,0.0,0.0,0.0,18.0,348.0,0.0,2.0,35.0,7.0,16.0,9.0,3.0,8.0,0.0,0.0,1.0,39.0
708,10.0,9.0,56.0,59.0,22.0,0.0,37.18,0.0,0.0,28.0,0.0,0.0,14.0,11.0,299.0,2.0,2.0,31.0,5.0,13.0,12.0,1.0,6.0,0.0,0.0,3.0,32.0
709,9.0,7.0,0.0,63.0,13.0,0.0,35.54,0.0,0.0,19.0,0.0,0.0,23.0,10.0,335.0,0.0,0.0,13.0,2.0,12.0,12.0,2.0,4.0,0.0,0.0,1.0,34.0
710,9.0,10.0,0.0,64.0,17.0,0.0,35.79,0.0,0.0,21.0,0.0,0.0,24.0,27.0,436.0,0.0,1.0,35.0,3.0,12.0,9.0,2.0,7.0,0.0,0.0,4.0,33.0
711,10.0,5.0,0.0,60.0,23.0,0.0,30.19,0.0,0.0,23.0,0.0,0.0,0.0,22.0,340.0,0.0,1.0,17.0,6.0,14.0,10.0,3.0,8.0,0.0,0.0,3.0,39.0
712,7.0,4.0,0.0,64.0,26.0,0.0,26.85,0.0,7.0,22.0,0.0,0.0,0.0,36.0,385.0,0.0,2.0,37.0,7.0,18.0,9.0,1.0,8.0,0.0,0.0,3.0,34.0
713,3.0,8.0,0.0,63.0,17.0,0.0,34.07,0.0,4.0,17.0,0.0,0.0,23.0,32.0,273.0,0.0,2.0,20.0,4.0,16.0,8.0,4.0,2.0,0.0,0.0,2.0,33.0
714,5.0,7.0,0.0,59.0,30.0,0.0,27.66,0.0,0.0,17.0,0.0,0.0,0.0,21.0,286.0,0.0,2.0,17.0,3.0,13.0,9.0,1.0,6.0,0.0,0.0,4.0,44.0
715,3.0,10.0,0.0,60.0,16.0,0.0,25.96,0.0,0.0,21.0,0.0,0.0,14.0,15.0,342.0,0.0,2.0,18.0,6.0,18.0,9.0,3.0,3.0,0.0,0.0,3.0,50.0
716,8.0,4.0,0.0,63.0,29.0,0.0,27.76,0.0,0.0,17.0,0.0,0.0,0.0,27.0,407.0,0.0,0.0,11.0,8.0,12.0,10.0,3.0,3.0,0.0,0.0,4.0,49.0
717,4.0,8.0,0.0,61.0,25.0,0.0,31.25,0.0,0.0,18.0,0.0,0.0,0.0,16.0,412.0,0.0,0.0,24.0,8.0,12.0,8.0,2.0,4.0,0.0,0.0,3.0,48.0
718,8.0,3.0,0.0,58.0,31.0,0.0,39.79,0.0,8.0,27.0,0.0,0.0,0.0,33.0,456.0,0.0,2.0,26.0,5.0,17.0,8.0,1.0,4.0,11.0,0.0,1.0,47.0
719,3.0,2.0,0.0,58.0,28.0,0.0,31.71,0.0,0.0,18.0,0.0,0.0,17.0,15.0,301.0,2.0,0.0,28.0,4.0,14.0,11.0,4.0,4.0,0.0,0.0,2.0,52.0
720,3.0,9.0,0.0,59.0,25.0,0.0,29.74,0.0,4.0,25.0,0.0,0.0,11.0,12.0,442.0,0.0,0.0,11.0,6.0,16.0,12.0,4.0,8.0,0.0,0.0,3.0,40.0
721,3.0,8.0,53.0,60.0,25.0,0.0,31.66,0.0,4.0,19.0,0.0,0.0,20.0,21.0,427.0,0.0,1.0,40.0,3.0,14.0,8.0,1.0,8.0,0.0,0.0,4.0,36.0
722,3.0,2.0,0.0,60.0,29.0,0.0,37.94,0.0,0.0,23.0,0.0,0.0,17.0,24.0,302.0,0.0,0.0,34.0,8.0,12.0,11.0,2.0,4.0,0.0,0.0,2.0,45.0
723,4.0,4.0,0.0,61.0,28.0,0.0,23.99,0.0,0.0,21.0,0.0,0.0,18.0,15.0,453.0,0.0,0.0,19.0,4.0,13.0,12.0,4.0,7.0,0.0,0.0,2.0,38.0
724,9.0,3.0,0.0,63.0,22.0,0.0,38.21,0.0,6.0,20.0,0.0,6.0,21.0,24.0,293.0,0.0,1.0,35.0,8.0,19.0,8.0,1.0,8.0,10.0,0.0,2.0,35.0
725,1.0,6.0,0.0,64.0,20.0,0.0,36.99,0.0,0.0,23.0,0.0,0.0,0.0,21.0,271.0,0.0,0.0,31.0,3.0,18.0,11.0,4.0,2.0,0.0,0.0,2.0,47.0
726,1.0,4.0,0.0,61.0,21.0,0.0,33.42,0.0,0.0,17.0,0.0,0.0,24.0,16.0,339.0,0.0,0.0,30.0,4.0,15.0,8.0,4.0,3.0,0.0,0.0,1.0,51.0
727,5.0,2.0,0.0,60.0,13.0,0.0,25.57,0.0,5.0,20.0,0.0,0.0,15.0,13.0,421.0,2.0,1.0,36.0,2.0,14.0,9.0,1.0,6.0,0.0,0.0,3.0,36.0
728,9.0,6.0,0.0,58.0,19.0,0.0,34.37,0.0,7.0,19.0,0.0,0.0,0.0,13.0,368.0,0.0,2.0,28.0,8.0,12.0,11.0,2.0,2.0,0.0,0.0,3.0,39.0
729,4.0,1.0,0.0,62.0,32.0,0.0,29.03,0.0,0.0,17.0,0.0,0.0,0.0,13.0,386.0,0.0,0.0,29.0,3.0,15.0,8.0,1.0,3.0,0.0,0.0,1.0,35.0
730,7.0,4.0,0.0,58.0,17.0,0.0,38.33,0.0,0.0,28.0,0.0,0.0,20.0,39.0,423.0,0.0,1.0,17.0,7.0,16.0,11.0,1.0,5.0,0.0,0.0,2.0,42.0
731,2.0,9.0,0.0,64.0,21.0,0.0,31.66,0.0,4.0,23.0,0.0,0.0,24.0,35.0,319.0,0.0,0.0,15.0,8.0,19.0,11.0,4.0,3.0,0.0,0.0,3.0,40.0
732,8.0,6.0,0.0,58.0,30.0,0.0,31.89,0.0,0.0,27.0,0.0,0.0,0.0,29.0,397.0,0.0,1.0,34.0,3.0,15.0,11.0,3.0,3.0,0.0,0.0,2.0,46.0
733,6.0,10.0,0.0,64.0,13.0,0.0,20.35,0.0,0.0,22.0,0.0,0.0,0.0,21.0,403.0,0.0,0.0,32.0,4.0,17.0,10.0,3.0,5.0,15.0,0.0,4.0,54.0
734,8.0,10.0,0.0,60.0,32.0,0.0,39.11,0.0,0.0,17.0,0.0,0.0,24.0,33.0,357.0,0.0,1.0,21.0,7.0,12.0,12.0,4.0,3.0,0.0,0.0,3.0,32.0
735,8.0,7.0,0.0,59.0,25.0,0.0,22.65,0.0,0.0,27.0,0.0,0.0,0.0,11.0,364.0,0.0,2.0,33.0,5.0,13.0,9.0,4.0,2.0,0.0,0.0,2.0,47.0
736,9.0,4.0,0.0,63.0,19.0,-1.0,26.81,0.0,0.0,22.0,0.0,0.0,0.0,35.0,369.0,0.0,0.0,35.0,3.0,14.0,9.0,2.0,4.0,0.0,0.0,2.0,35.0
737,6.0,9.0,0.0,59.0,25.0,0.0,24.46,0.0,3.0,24.0,0.0,0.0,0.0,32.0,374.0,0.0,0.0,11.0,2.0,17.0,9.0,3.0,7.0,0.0,0.0,2.0,53.0
738,3.0,3.0,0.0,60.0,14.0,0.0,34.68,0.0,0.0,23.0,0.0,0.0,0.0,15.0,374.0,0.0,1.0,30.0,8.0,13.0,12.0,4.0,3.0,0.0,0.0,3.0,32.0
739,3.0,7.0,0.0,63.0,18.0,0.0,20.42,0.0,0.0,18.0,4.0,0.0,0.0,37.0,408.0,0.0,1.0,40.0,3.0,19.0,9.0,1.0,2.0,0.0,0.0,1.0,33.0
740,4.0,9.0,0.0,62.0,19.0,0.0,20.58,0.0,0.0,21.0,0.0,0.0,14.0,31.0,278.0,0.0,2.0,30.0,7.0,17.0,9.0,2.0,5.0,12.0,0.0,2.0,43.0
741,6.0,7.0,0.0,60.0,25.0,0.0,28.47,0.0,0.0,20.0,0.0,0.0,23.0,14.0,463.0,0.0,1.0,17.0,8.0,17.0,10.0,3.0,2.0,0.0,0.0,2.0,32.0
742,2.0,10.0,0.0,64.0,21.0,-4.0,20.31,0.0,0.0,18.0,0.0,0.0,15.0,10.0,461.0,0.0,1.0,37.0,2.0,13.0,9.0,3.0,8.0,0.0,0.0,3.0,38.0
